ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;Арт. BN-125 Свитшот Boinc;Материал: 70% хлопок,25%полиэстер,5% эластен Бренд: Boinc Страна бренда: Турция  ;290;15;https://junior35.ru/svitshot-boinc-/-art.-bn-125.html;https://junior35.ru/assets/images/products/4325/prod/10.jpg;"Размер: 98 - Остаток: 1"
;Арт. BN-127 Свитшот Boinc;Материал: 70% хлопок,25%полиэстер,5% эластен Бренд: Boinc Страна бренда: Турция  ;290;15;https://junior35.ru/svitshot-boinc-/-art.-bn-127.html;https://junior35.ru/assets/images/products/4327/prod/12.jpg;"Размер: 86 - Остаток: 4;Размер: 92 - Остаток: 2"
;Арт. BN-132 Толстовка с капюшоном Boinc;Материал: 70% хлопок,25%полиэстер,5% эластен Бренд: Boinc Страна бренда: Турция  ;440;15;https://junior35.ru/tolstovka-s-kapyushonom-boinc-/-art.-bn-132.html;https://junior35.ru/assets/images/products/4332/prod/17.jpg;"Размер: 110 - Остаток: 2;Размер: 116 - Остаток: 2;Размер: 122 - Остаток: 2;Размер: 128 - Остаток: 2"
;Арт. LM-1623 Толстовка утепленная Little Maven;Бренд: Little Maven 2 года- длина 36 см, ширина 32см, рукав длина  30 см 3 года- длина 39 см, ширина 33 см, рукав длина  33 см 4 года- длина 40 см, ширина 35 см, рукав длина  36 см 5 лет- длина 44 см, ширина 38 см, рукав длина 40 см 6 лет- длина 47 см, ширина 41 см, рукав длина 45 см ;370;15;https://junior35.ru/tolstovka-uteplennaya-little-maven-/-art.-lm-1623.html;https://junior35.ru/assets/images/products/4340/prod/335.jpg;"Размер: 3 - Остаток: 4"
;Арт. UN-025 Трусы;Материал: 100% хлопок Бренд: Underwear  ;35;15;https://junior35.ru/trusyi-/-art.-un-025.html;https://junior35.ru/assets/images/products/4415/prod/25.jpg;"Размер: 5-6л - Остаток: 2"
;Арт. UN-026 Трусы;Материал: 100% хлопок Бренд: Underwear  ;35;15;https://junior35.ru/trusyi-/-art.-un-026.html;https://junior35.ru/assets/images/products/4416/prod/26.jpg;"Размер: 3-4г - Остаток: 18"
;Арт. UN-037 Трусы;Материал: 100% хлопок Бренд: Underwear  ;35;15;https://junior35.ru/trusyi-/-art.-un-037.html;https://junior35.ru/assets/images/products/4427/prod/37.jpg;"Размер: 6-7 - Остаток: 9"
;Арт. UN-033 Трусы;Материал: 100% хлопок Бренд: Underwear  ;35;15;https://junior35.ru/trusyi-/-art.-un-033.html;https://junior35.ru/assets/images/products/4423/prod/33.jpg;"Размер: 5-6л - Остаток: 35"
;Арт. UN-046 Трусы;Материал: 100% хлопок Бренд: Underwear  ;35;15;https://junior35.ru/trusyi-/-art.-un-046.html;https://junior35.ru/assets/images/products/4436/prod/22.jpg;"Размер: 5-6л - Остаток: 8;Размер: 9-10л - Остаток: 29"
;Арт. UN-044 Трусы;Материал: 100% хлопок Бренд: Underwear Возможен пересорт! ;35;15;https://junior35.ru/trusyi-/-art.-un-044.html;https://junior35.ru/assets/images/products/4434/prod/45.jpg;"Размер: 2-3г - Остаток: 20"
;Арт. GL-004 Варежки;Материал: 100% полиэстер Бренд: Gloves S- длина 17 см, ширина 8 см M- длина 18 см, ширина 8,5 см L- длина 20 см, ширина 9 см ;335;15;https://junior35.ru/varezhki-/-art.-gl-004.html;https://junior35.ru/assets/images/products/4465/prod/104.jpg https://junior35.ru/assets/images/products/4465/prod/105.jpg https://junior35.ru/assets/images/products/4465/prod/1011.jpg;"Размер: S(1-3г) - Остаток: 19"
;Арт. GL-003 Варежки;Материал: 100% полиэстер Бренд: Gloves  ;335;15;https://junior35.ru/varezhki-/-art.-gl-003.html;https://junior35.ru/assets/images/products/4464/prod/103.jpg https://junior35.ru/assets/images/products/4464/prod/105.jpg https://junior35.ru/assets/images/products/4464/prod/1011.jpg;"Размер: S(1-3г) - Остаток: 12"
;Арт. LM-1647 Толстовка утепленная Little Maven;Материал: 65%хлопок, 35% полиэстер Бренд: Little Maven 2 года- длина 34 см, ширина 31см, рукав длина  31 см 3 года- длина 37 см, ширина 33 см, рукав длина  33 см 4 года- длина 39 см, ширина 36 см, рукав длина  36 см 5 лет- длина 42 см, ширина 38 см, рукав длина 40 см 6 лет- длина 45 см, ширина 40 см, рукав длина 44 см 7 лет-длина 48 см,ширина 42 см,длина рукава 47 см ;395;15;https://junior35.ru/tolstovka-uteplennaya-little-maven-/-art.-lm-1647.html;https://junior35.ru/assets/images/products/4480/prod/361.jpg;"Размер: 2 - Остаток: 2;Размер: 3 - Остаток: 2;Размер: 5 - Остаток: 2"
;Арт. LM-1645 Толстовка утепленная Little Maven;Материал: 65%хлопок, 35% полиэстер Бренд: Little Maven 2 года- длина 38 см, ширина 33 см, рукав длина  32 см 3 года- длина 39 см, ширина 34 см, рукав длина  33 см 4 года- длина 40 см, ширина 35см, рукав длина  37 см 5 лет- длина 43 см, ширина 37 см, рукав длина 39 см 6 лет- длина 46 см, ширина 40 см, рукав длина 44 см 7 лет-длина 50 см,ширина 42 см,длина рукава 47 см ;350;15;https://junior35.ru/tolstovka-uteplennaya-little-maven-/-art.-lm-1645.html;https://junior35.ru/assets/images/products/4478/prod/357.jpg;"Размер: 2 - Остаток: 1"
;Арт. AB-073 Свитшот Aosta Betty;Материал: 100 % хлопок Бренд: Aosta Betty Свитшот на 2 года ,длина 39 см,ширина 29 см,длина рукава 32 см Свитшот на 3 года,длина 41 см,ширина 30 см,длина рукава 34 см Свитшот на 4 года,длина 42 см,ширина 31 см,длина рукава 36 см Свитшот на 5 лет,длина 44 см,ширина 34 см,длина рукава 38 см Свитшоты на 6 лет,длина 46 см,ширина 35 см,длина рукава 40см Свишот на 7 лет,длина 48 см,ширина 36 см,длина рукава 42 см ;345;15;https://junior35.ru/svitshot-aosta-betty-/-art.-ab-073.html;https://junior35.ru/assets/images/products/4484/prod/055.jpg;"Размер: 4 - Остаток: 1"
;Арт. JM-094 Свитшот Jumping meters;Материал: 100% хлопок Бренд: Jumping Meters 2 года- длина 38 см, ширина 31 см, рукав 36 см 3 года- длина 39 см, ширина 33 см, рукав 37 см 4 года- длина 42 см, ширина 35 см, рукав 39 см 5 лет- длина 44 см, ширина 37 см, рукав 44 см 6 лет- длина 46 см, ширина 38 см, рукав 46 см 7 лет- длина 47 см, ширина 41 см, рукав 48 см ;345;15;https://junior35.ru/svitshot-jumping-meters-/-art.-jm-094.html;https://junior35.ru/assets/images/products/4485/prod/94.jpg;"Размер: 3 - Остаток: 4;Размер: 4 - Остаток: 6;Размер: 5 - Остаток: 4;Размер: 6 - Остаток: 7"
;Арт. JM-091 Свитшот Jumping meters;Материал: 100% хлопок Бренд: Jumping Meters 2 года- длина 38 см, ширина 31 см, рукав 36 см 3 года- длина 39 см, ширина 33 см, рукав 37 см 4 года- длина 42 см, ширина 35 см, рукав 39 см 5 лет- длина 44 см, ширина 37 см, рукав 44 см 6 лет- длина 46 см, ширина 38 см, рукав 46 см 7 лет- длина 47 см, ширина 41 см, рукав 48 см ;345;15;https://junior35.ru/svitshot-jumping-meters-/-art.-jm-091.html;https://junior35.ru/assets/images/products/4486/prod/96.jpg;"Размер: 4 - Остаток: 1"
;Арт. S-130 Носки махровые (упаковка, 5 шт.);Материал: 72%хлопок, 25%полиэстер, 3%эластэн Бренд: Socks  ;250;15;https://junior35.ru/noski-maxrovyie-(upakovka,-5-sht.)-/-art.-s-130.html;https://junior35.ru/assets/images/products/4500/prod/48.jpg;"Размер: M(3-5л) - Остаток: 1"
;Арт. Kd-056 Толстовка на флисе 27Kids;Бренд: 27 Kids 90- длина 40 см, ширина 31 см, рукав 35 см 100- длина 44 см, ширина 33 см, рукав 37 см 120- длина 48 см, ширина 36 см, рукав 43 см 130- длина 51 см, ширина 39 см, рукав 46 см ;390;15;https://junior35.ru/tolstovka-na-flise-27kids-/-art.-kd-056.html;https://junior35.ru/assets/images/products/4506/prod/56.jpg https://junior35.ru/assets/images/products/4506/prod/5601.jpg;"Размер: 130 - Остаток: 2"
;Арт. S-140 Носки Caramella (подарочный пакет, 3 шт.);Бренд: Socks  ;250;15;https://junior35.ru/noski-caramella-(podarochnyij-paket,-3-sht.)-/-art.-s-140.html;https://junior35.ru/assets/images/products/4520/prod/64.jpg https://junior35.ru/assets/images/products/4520/prod/6101.jpg;"Размер: M(3-5л) - Остаток: 22"
;Арт. S-142 Носки Caramella (подарочный пакет, 3 шт.);Бренд: Socks  ;250;15;https://junior35.ru/noski-caramella-(podarochnyij-paket,-3-sht.)-/-art.-s-142.html;https://junior35.ru/assets/images/products/4522/prod/65.jpg https://junior35.ru/assets/images/products/4522/prod/6101.jpg;"Размер: S(1-3г) - Остаток: 12;Размер: M(3-5л) - Остаток: 15"
;Арт. S-143 Носки Caramella (подарочный пакет, 3 шт.);Бренд: Socks  ;250;15;https://junior35.ru/noski-caramella-(podarochnyij-paket,-3-sht.)-/-art.-s-143.html;https://junior35.ru/assets/images/products/4523/prod/67.jpg https://junior35.ru/assets/images/products/4523/prod/6101.jpg;"Размер: S(1-3г) - Остаток: 9;Размер: M(3-5л) - Остаток: 17"
;Арт. S-144 Носки Caramella (подарочный пакет, 3 шт.);Бренд: Socks  ;250;15;https://junior35.ru/noski-caramella-(podarochnyij-paket,-3-sht.)-/-art.-s-144.html;https://junior35.ru/assets/images/products/4524/prod/66.jpg https://junior35.ru/assets/images/products/4524/prod/6101.jpg;"Размер: S(1-3г) - Остаток: 15"
;Арт. S-152 Носки Caramella (подарочная упаковка, 4 шт.);Бренд: Socks  ;315;15;https://junior35.ru/noski-caramella-(podarochnaya-upakovka,-4-sht.)-/-art.-s-152.html;https://junior35.ru/assets/images/products/4532/prod/74.jpg;"Размер: M(3-5л) - Остаток: 23;Размер: L(5-8л) - Остаток: 23"
;Арт. MW-1633 Свитшот Malwee;Материал: 100 % хлопок Бренд: Malwee Свитшот на 2 года,длина 35 см,ширина 32 см,длина рукава 36 см Свитшот на 3 года,длина 38 см,ширина 34 см,длина рукава 38 см Свитшот на 4 года,длина 41 см,ширина 36 см,длина рукава 41 см Свитшот на 5 лет,длина 44 см,ширина 38 см,длина рукава 44 см Свитшот на 6 лет,длина 46 см,ширина 40 см,длина рукава 47 см Свитшот на 7 лет,длина 50 см,ширина 44 см,длина рукава 50 см ;335;15;https://junior35.ru/svitshot-malwee-/-art.-mw-1633.html;https://junior35.ru/assets/images/products/4535/prod/3.jpg;"Размер: 3 - Остаток: 2"
;Арт. JM-097 Спортивные штаны Jumping meters;Материал: 100% хлопок Бренд: Jumping Meters Спортивные штаны на 2 года,длина 52 см,шаговый 32 см,ширина 28 см Спортивные штаны на 3 года,длина 53 см,шаговый  33 см,ширина 29 см Спортивные штаны на 4 года,длина 57 см,шаговый 36 см,ширина 29 см Спортивные штаны на 5 лет,длина 60 см,шаговый 39 см,ширина 30 см Спортивные штаны на 6 лет,длина 64 см,шаговый 41 см,ширина 32 см Спортивные штаны на 7 лет,длина 65 см,шаговый 43 см,ширина 33 см ;360;15;https://junior35.ru/sportivnyie-shtanyi-jumping-meters-/-art.-jm-097.html;https://junior35.ru/assets/images/products/4637/prod/99.jpg;"Размер: 2 - Остаток: 4;Размер: 3 - Остаток: 1"
;Арт. UN-079 Трусы;Материал: 95 % хлопок, 5% эластан Бренд: Underwear  ;35;15;https://junior35.ru/trusyi-/-art.-un-079.html;https://junior35.ru/assets/images/products/4693/prod/79.jpg;"Размер: 122-128 - Остаток: 9;Размер: 7-8л - Остаток: 5"
;Арт. UN-075 Трусы;Материал: 100 % хлопок Бренд: Underwear  ;35;15;https://junior35.ru/trusyi-/-art.-un-075.html;https://junior35.ru/assets/images/products/4689/prod/75.jpg;"Размер: 9-10л - Остаток: 22;Размер: 7-8л - Остаток: 15"
;Арт. S-163 Носки (упаковка, 5 шт.);Бренд: Socks S- длина от носка до пятки 12,5 см M- длина от носка до пятки 14 см L- длина от носка до пятки 15,5 см ;175;15;https://junior35.ru/noski-(upakovka,-5-sht.)-/-art.-s-163.html;https://junior35.ru/assets/images/products/4837/prod/90.jpg;"Размер: S(1-3г) - Остаток: 3"
;Арт. S-162 Носки (упаковка, 5 шт.);Бренд: Socks S- длина от носка до пятки 12,5 см M- длина от носка до пятки 14 см L- длина от носка до пятки 15,5 см ;175;15;https://junior35.ru/noski-(upakovka,-5-sht.)-/-art.-s-162.html;https://junior35.ru/assets/images/products/4836/prod/88.jpg;"Размер: M(3-5л) - Остаток: 9;Размер: L(5-8л) - Остаток: 10"
;Арт. S-161 Носки (упаковка, 5 шт.);Бренд: Socks S- длина от носка до пятки 12,5 см M- длина от носка до пятки 14 см L- длина от носка до пятки 15,5 см ;175;15;https://junior35.ru/noski-(upakovka,-5-sht.)-/-art.-s-161.html;https://junior35.ru/assets/images/products/4835/prod/89.jpg;"Размер: S(1-3г) - Остаток: 39;Размер: M(3-5л) - Остаток: 31;Размер: L(5-8л) - Остаток: 58"
;Арт. S-160 Носки (упаковка, 5 шт.);Бренд: Socks S- длина от носка до пятки 12,5 см M- длина от носка до пятки 14 см L- длина от носка до пятки 15,5 см ;175;15;https://junior35.ru/noski-(upakovka,-5-sht.)-/-art.-s-160.html;https://junior35.ru/assets/images/products/4834/prod/86.jpg;"Размер: S(1-3г) - Остаток: 9;Размер: M(3-5л) - Остаток: 14;Размер: L(5-8л) - Остаток: 24"
;Арт. S-159 Носки (упаковка, 5 шт.);Бренд: Socks S- длина от носка до пятки 12,5 см M- длина от носка до пятки 14 см L- длина от носка до пятки 15,5 см ;175;15;https://junior35.ru/noski-(upakovka,-5-sht.)-/-art.-s-159.html;https://junior35.ru/assets/images/products/4833/prod/85.jpg;"Размер: S(1-3г) - Остаток: 9;Размер: M(3-5л) - Остаток: 18;Размер: L(5-8л) - Остаток: 15"
;Арт. S-156 Носки (упаковка, 5 шт.);Бренд: Socks S- длина от носка до пятки 12,5 см M- длина от носка до пятки 14 см L- длина от носка до пятки 15,5 см ;175;15;https://junior35.ru/noski-(upakovka,-5-sht.)-/-art.-s-156.html;https://junior35.ru/assets/images/products/4830/prod/83.jpg;"Размер: S(1-3г) - Остаток: 27;Размер: M(3-5л) - Остаток: 27;Размер: L(5-8л) - Остаток: 8"
;Арт. ВP-026 Рюкзак;Бренд: Backpack  ;560;15;https://junior35.ru/ryukzak-/-art.-vp-026.html;https://junior35.ru/assets/images/products/4878/prod/026.jpg;"Размер: 32*24*11 - Остаток: 6"
;Арт. ВP-034 Рюкзак;Бренд: Backpack  ;440;15;https://junior35.ru/ryukzak-/-art.-vp-034.html;https://junior35.ru/assets/images/products/4886/prod/034.jpg;"Размер: 28*20*8 - Остаток: 4"
;Арт. ВP-033 Рюкзак;Бренд: Backpack  ;440;15;https://junior35.ru/ryukzak-/-art.-vp-033.html;https://junior35.ru/assets/images/products/4885/prod/033.jpg https://junior35.ru/assets/images/products/4885/prod/03301.jpg;"Размер: 28*19*8 - Остаток: 7"
;Арт. MW-1670 Футболка Malwee;Материал: 100 % хлопок Бренд: Malwee 2 года- длина 37 см, ширина 29 см 3 года- длина 39 см, ширина 30 см 4 года- длина 41 см, ширина 32 см 5 лет- длина 45 см, ширина 34 см 6 лет- длина 46 см, ширина 35 см 7 лет- длина 50 см, ширина 37 см ;225;15;https://junior35.ru/futbolka-malwee-/-art.-mw-1670.html;https://junior35.ru/assets/images/products/4910/prod/6.jpg;"Размер: 2 - Остаток: 7;Размер: 3 - Остаток: 7;Размер: 4 - Остаток: 3;Размер: 5 - Остаток: 4;Размер: 6 - Остаток: 5;Размер: 7 - Остаток: 2"
;Арт. MW-1668 Футболка Malwee;Материал: 100 % хлопок Бренд: Malwee 2 года- длина 37 см, ширина 29 см 3 года- длина 39 см, ширина 30 см 4 года- длина 41 см, ширина 32 см 5 лет- длина 45 см, ширина 34 см 6 лет- длина 46 см, ширина 35 см 7 лет- длина 50 см, ширина 37 см ;220;15;https://junior35.ru/futbolka-malwee-/-art.-mw-1668.html;https://junior35.ru/assets/images/products/4908/prod/14.jpg;"Размер: 3 - Остаток: 3;Размер: 4 - Остаток: 10"
;Арт. MW-1667 Футболка Malwee;Материал: 100 % хлопок Бренд: Malwee 2 года- длина 37 см, ширина 29 см 3 года- длина 39 см, ширина 30 см 4 года- длина 41 см, ширина 32 см 5 лет- длина 45 см, ширина 34 см 6 лет- длина 46 см, ширина 35 см 7 лет- длина 50 см, ширина 37 см ;220;15;https://junior35.ru/futbolka-malwee-/-art.-mw-1667.html;https://junior35.ru/assets/images/products/4907/prod/12.jpg;"Размер: 3 - Остаток: 3"
;Арт. MW-1663 Футболка Malwee;Материал: 100 % хлопок Бренд: Malwee  ;220;15;https://junior35.ru/futbolka-malwee-/-art.-mw-1663.html;https://junior35.ru/assets/images/products/4903/prod/7.jpg;"Размер: 3 - Остаток: 4;Размер: 4 - Остаток: 1;Размер: 5 - Остаток: 1;Размер: 6 - Остаток: 3"
;Арт. MW-1686 Футболка Malwee;Материал: 100 % хлопок Бренд: Malwee 2 года- длина 37 см, ширина 29 см 3 года- длина 39 см, ширина 30 см 4 года- длина 41 см, ширина 32 см 5 лет- длина 45 см, ширина 34 см 6 лет- длина 46 см, ширина 35 см 7 лет- длина 50 см, ширина 37 см ;240;15;https://junior35.ru/futbolka-malwee-/-art.-mw-1686.html;https://junior35.ru/assets/images/products/4926/prod/32.jpg;"Размер: 3 - Остаток: 1"
;Арт. LM-1680 Футболка Little Maven;Материал: 100 % хлопок Бренд: Little Maven 2 года- длина 37 см, ширина 30 см 3 года- длина 39 см, ширина 31 см 4 года- длина 40 см, ширина 32 см 5 лет- длина 43 см, ширина 34 см 6 лет- длина 46 см, ширина 35 см 7 лет- длина 49 см, ширина 37 см ;225;15;https://junior35.ru/futbolka-little-maven-/-art.-lm-1680.html;https://junior35.ru/assets/images/products/4944/prod/9.jpg;"Размер: 7 - Остаток: 1"
;Арт. LM-1671 Шорты Little Maven;Материал: 100 % хлопок Бренд: Little Maven  ;290;15;https://junior35.ru/shortyi-little-maven-/-art.-lm-1671.html;https://junior35.ru/assets/images/products/4935/prod/7.jpg;"Размер: 2 - Остаток: 4;Размер: 4 - Остаток: 7;Размер: 5 - Остаток: 2;Размер: 6 - Остаток: 5;Размер: 7 - Остаток: 1"
;Арт. CR-266 Песочник Carters;Материал: 100 % хлопок Бренд: Carters 6 мес- длина 40 см, ширина 25 см 9 мес- длина 42 см, ширина 26 см 12 мес- длина 44 см, ширина 27 см 18 мес- длина 46 см, ширина 28 см 24 мес- длина 48 см, ширина 28 см ;295;15;https://junior35.ru/pesochnik-carters-/-art.-cr-266.html;https://junior35.ru/assets/images/products/4951/prod/120.jpg;"Размер: 6 мес - Остаток: 3;Размер: 9 мес - Остаток: 4;Размер: 12 мес - Остаток: 4;Размер: 18 мес - Остаток: 4;Размер: 24 мес - Остаток: 3"
;Арт. CR-265 Песочник Carters;Материал: 100 % хлопок Бренд: Carters 6 мес- длина 40 см, ширина 25 см 9 мес- длина 42 см, ширина 26 см 12 мес- длина 44 см, ширина 27 см 18 мес- длина 46 см, ширина 28 см 24 мес- длина 48 см, ширина 28 см ;295;15;https://junior35.ru/pesochnik-carters-/-art.-cr-265.html;https://junior35.ru/assets/images/products/4950/prod/119.jpg;"Размер: 6 мес - Остаток: 1"
;Арт. JM-104 Спортивные штаны Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters  ;360;15;https://junior35.ru/sportivnyie-shtanyi-jumping-meters-/-art.-jm-104.html;https://junior35.ru/assets/images/products/4983/prod/106.jpg;"Размер: 3 - Остаток: 3"
;Арт. JM-102 Спортивные штаны Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters  ;360;15;https://junior35.ru/sportivnyie-shtanyi-jumping-meters-/-art.-jm-102.html;https://junior35.ru/assets/images/products/4981/prod/102.jpg;"Размер: 2 - Остаток: 2;Размер: 3 - Остаток: 10"
;Арт. JM-101 Спортивные штаны Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters 2 года- длина 53 см, шаговый 32 см, ширина 28 см 3 года- длина 55 см, шаговый 34 см, ширина 29 см 4 года- длина 57 см, шаговый 36 см, ширина 30 см 5 лет- длина 60 см, шаговый 39 см, ширина 31 см 6 лет- длина 64 см, шаговый 42 см, ширина 32 см 7 лет- длина 68 см, шаговый 44 см, ширина 34 см ;360;15;https://junior35.ru/sportivnyie-shtanyi-jumping-meters-/-art.-jm-101.html;https://junior35.ru/assets/images/products/4980/prod/104.jpg;"Размер: 3 - Остаток: 2;Размер: 4 - Остаток: 2"
;Арт. JM-100 Спортивные штаны Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters 2 года- длина 52 см, шаговый 32 см, ширина 28 см 3 года- длина 54 см, шаговый 34 см, ширина 29 см 4 года- длина 57 см, шаговый 37 см, ширина 29 см 5 лет- длина 61 см, шаговый 40 см, ширина 30 см 6 лет- длина 64 см, шаговый 41 см, ширина 31 см 7 лет- длина 66 см, шаговый 45 см, ширина 34 см ;350;15;https://junior35.ru/sportivnyie-shtanyi-jumping-meters-/-art.-jm-100.html;https://junior35.ru/assets/images/products/4979/prod/103.jpg;"Размер: 2 - Остаток: 3;Размер: 3 - Остаток: 5"
;Арт. GR-021 Ранец Grizzly;Бренд: Backpack  ;1 900;15;https://junior35.ru/ranecz-grizzly-/-art.-gr-021.html;https://junior35.ru/assets/images/products/5025/prod/38.jpg https://junior35.ru/assets/images/products/5025/prod/3801.jpg https://junior35.ru/assets/images/products/5025/prod/38012.jpg;"Размер: 39*28*19 - Остаток: 1"
;Арт. LM-1699 Футболка Little Maven;Материал: 100 % хлопок Бренд: Little Maven 2 года- длина 37 см, ширина 30 см 3 года- длина 39 см, ширина 31 см 4 года- длина 40 см, ширина 32 см 5 лет- длина 43 см, ширина 34 см 6 лет- длина 46 см, ширина 35 см 7 лет- длина 49 см, ширина 37 см ;245;15;https://junior35.ru/futbolka-little-maven-/-art.-lm-1699.html;https://junior35.ru/assets/images/products/5048/prod/31.jpg;"Размер: 2 - Остаток: 5;Размер: 3 - Остаток: 1"
